deputy_name,deputy_url,deputy_photo_url,deputy_birthday,eu_party_name,country,local_party_name,declaration_date,remuneration_type,organization,organization_url,organization_category,salary_min,salary_max
Delara BURKHARDT,http://www.europarl.europa.eu/meps/en/197440,https://www.europarl.europa.eu/mepphoto/197440.jpg,1992-11-03,S&D,Germany,Sozialdemokratische Partei Deutschlands,2019-07-02,previous_occupations,VorstanddesWilly-Brandt- Center Jerusalem e,,,0,0
Delara BURKHARDT,http://www.europarl.europa.eu/meps/en/197440,https://www.europarl.europa.eu/mepphoto/197440.jpg,1992-11-03,S&D,Germany,Sozialdemokratische Partei Deutschlands,2019-07-02,previous_occupations,Beisitzerin im Kreisvorstand der SPD Stormarn,,,0,0
Delara BURKHARDT,http://www.europarl.europa.eu/meps/en/197440,https://www.europarl.europa.eu/mepphoto/197440.jpg,1992-11-03,S&D,Germany,Sozialdemokratische Partei Deutschlands,2019-07-02,remunerated_memberships,Stellv,,,0,0
Delara BURKHARDT,http://www.europarl.europa.eu/meps/en/197440,https://www.europarl.europa.eu/mepphoto/197440.jpg,1992-11-03,S&D,Germany,Sozialdemokratische Partei Deutschlands,2019-07-02,remunerated_memberships,VorstanddesWilly-Brandt-Center Jerusalem e,,,0,0
Cristian-Silviu BUŞOI,http://www.europarl.europa.eu/meps/en/38420,https://www.europarl.europa.eu/mepphoto/38420.jpg,1978-03-01,EPP,Romania,Partidul Naţional Liberal,2019-07-02,previous_occupations,DeputatînParlamentul European (2014-2019),,,5001,10000
Cristian-Silviu BUŞOI,http://www.europarl.europa.eu/meps/en/38420,https://www.europarl.europa.eu/mepphoto/38420.jpg,1978-03-01,EPP,Romania,Partidul Naţional Liberal,2019-07-02,previous_occupations,NotarPublicBNLibertas (2016-2019) - 2016,,,1001,5000
Cristian-Silviu BUŞOI,http://www.europarl.europa.eu/meps/en/38420,https://www.europarl.europa.eu/mepphoto/38420.jpg,1978-03-01,EPP,Romania,Partidul Naţional Liberal,2019-07-02,previous_occupations,NotarPublicBNLibertas (2016-2019) - 2017,,,1001,5000
Cristian-Silviu BUŞOI,http://www.europarl.europa.eu/meps/en/38420,https://www.europarl.europa.eu/mepphoto/38420.jpg,1978-03-01,EPP,Romania,Partidul Naţional Liberal,2019-07-02,previous_occupations,NotarPublicBNLibertas (2016-2019) - 2018,,,1001,5000
Cristian-Silviu BUŞOI,http://www.europarl.europa.eu/meps/en/38420,https://www.europarl.europa.eu/mepphoto/38420.jpg,1978-03-01,EPP,Romania,Partidul Naţional Liberal,2019-07-02,previous_occupations,Membru al Consiliului Director al Institutului de Studii Populare,,,0,0
Cristian-Silviu BUŞOI,http://www.europarl.europa.eu/meps/en/38420,https://www.europarl.europa.eu/mepphoto/38420.jpg,1978-03-01,EPP,Romania,Partidul Naţional Liberal,2019-07-02,previous_occupations,Membru al Consiliului Director alInstitutuluideStudiiLiberale (suspendat),,,0,0
Cristian-Silviu BUŞOI,http://www.europarl.europa.eu/meps/en/38420,https://www.europarl.europa.eu/mepphoto/38420.jpg,1978-03-01,EPP,Romania,Partidul Naţional Liberal,2019-07-02,previous_occupations,MembrualConsiliului DirectoruluialFondului InternationalpentruCooperaresi Parteneriat al Marii Negre si Marii Caspice,,,0,0
Cristian-Silviu BUŞOI,http://www.europarl.europa.eu/meps/en/38420,https://www.europarl.europa.eu/mepphoto/38420.jpg,1978-03-01,EPP,Romania,Partidul Naţional Liberal,2019-07-02,remunerated_activities,Notar Public (venit estimat),,Legal,1001,5000
Cristian-Silviu BUŞOI,http://www.europarl.europa.eu/meps/en/38420,https://www.europarl.europa.eu/mepphoto/38420.jpg,1978-03-01,EPP,Romania,Partidul Naţional Liberal,2019-07-02,remunerated_memberships,Membru al Consiliului Director al Institutului de Studii Populare,,,0,0
Reinhard BÜTIKOFER,http://www.europarl.europa.eu/meps/en/96739,https://www.europarl.europa.eu/mepphoto/96739.jpg,1953-01-26,Greens–EFA,Germany,Bündnis 90/Die Grünen,2021-01-08,previous_occupations,MdEP,,,5001,10000
Reinhard BÜTIKOFER,http://www.europarl.europa.eu/meps/en/96739,https://www.europarl.europa.eu/mepphoto/96739.jpg,1953-01-26,Greens–EFA,Germany,Bündnis 90/Die Grünen,2021-01-08,previous_occupations,Vorsitzender Europäische Grüne Partei,,,0,0
Reinhard BÜTIKOFER,http://www.europarl.europa.eu/meps/en/96739,https://www.europarl.europa.eu/mepphoto/96739.jpg,1953-01-26,Greens–EFA,Germany,Bündnis 90/Die Grünen,2021-01-08,previous_occupations,Mitglied im Vorstand der Green European Foundation,,,0,0
Reinhard BÜTIKOFER,http://www.europarl.europa.eu/meps/en/96739,https://www.europarl.europa.eu/mepphoto/96739.jpg,1953-01-26,Greens–EFA,Germany,Bündnis 90/Die Grünen,2021-01-08,remunerated_memberships,Mitgliederversammlungder Heinrich-Böll Stiftung,,,0,0
Reinhard BÜTIKOFER,http://www.europarl.europa.eu/meps/en/96739,https://www.europarl.europa.eu/mepphoto/96739.jpg,1953-01-26,Greens–EFA,Germany,Bündnis 90/Die Grünen,2021-01-08,remunerated_memberships,IPAC Co-Chair,,,0,0
Jorge BUXADÉ VILLALBA,http://www.europarl.europa.eu/meps/en/197829,https://www.europarl.europa.eu/mepphoto/197829.jpg,1975-06-16,ECR,Spain,VOX,2019-07-02,previous_occupations,ABOGADO DEL ESTADO,,,1001,5000
Jorge BUXADÉ VILLALBA,http://www.europarl.europa.eu/meps/en/197829,https://www.europarl.europa.eu/mepphoto/197829.jpg,1975-06-16,ECR,Spain,VOX,2019-07-02,previous_occupations,PROFESORUNIVERSIDAD DERECHO ADMINISTRATIVO,,,1,499
Jorge BUXADÉ VILLALBA,http://www.europarl.europa.eu/meps/en/197829,https://www.europarl.europa.eu/mepphoto/197829.jpg,1975-06-16,ECR,Spain,VOX,2019-07-02,previous_occupations,ABOGADOENEJERCICIO PRIVADO DE LA ACTIVIDAD,,,5001,10000
Jorge BUXADÉ VILLALBA,http://www.europarl.europa.eu/meps/en/197829,https://www.europarl.europa.eu/mepphoto/197829.jpg,1975-06-16,ECR,Spain,VOX,2019-07-02,remunerated_activities,ABOGADO EN EJERCICIO PRIVADO DE LA ACTIVIDAD,,Legal,1001,5000
Jerzy BUZEK,http://www.europarl.europa.eu/meps/en/28269,https://www.europarl.europa.eu/mepphoto/28269.jpg,1940-07-03,EPP,Poland,Platforma Obywatelska,2019-07-02,previous_occupations,Instytut Inż,,,0,0
Jerzy BUZEK,http://www.europarl.europa.eu/meps/en/28269,https://www.europarl.europa.eu/mepphoto/28269.jpg,1940-07-03,EPP,Poland,Platforma Obywatelska,2019-07-02,previous_occupations,PosełdoParlamentu Europejskiego,,,5001,10000
Jerzy BUZEK,http://www.europarl.europa.eu/meps/en/28269,https://www.europarl.europa.eu/mepphoto/28269.jpg,1940-07-03,EPP,Poland,Platforma Obywatelska,2019-07-02,remunerated_memberships,FUNDACJAKONKURSUPRO PUBLICO BONO,,,0,0
Jerzy BUZEK,http://www.europarl.europa.eu/meps/en/28269,https://www.europarl.europa.eu/mepphoto/28269.jpg,1940-07-03,EPP,Poland,Platforma Obywatelska,2019-07-02,remunerated_memberships,INSTYTUTSPOŁECZEŃSTWA OBYWATELSKIEGO,,,0,0
Jerzy BUZEK,http://www.europarl.europa.eu/meps/en/28269,https://www.europarl.europa.eu/mepphoto/28269.jpg,1940-07-03,EPP,Poland,Platforma Obywatelska,2019-07-02,remunerated_memberships,RADA EUROPEJSKIEJ FUNDACJI ROZWOJU WSI POLSKIEJ,,,0,0
Jerzy BUZEK,http://www.europarl.europa.eu/meps/en/28269,https://www.europarl.europa.eu/mepphoto/28269.jpg,1940-07-03,EPP,Poland,Platforma Obywatelska,2019-07-02,remunerated_memberships,RADAPOLSKIEJIZBY ZAAWANSOWANYCH TECHNOLOGII,,,0,0
Carlo CALENDA,http://www.europarl.europa.eu/meps/en/197617,https://www.europarl.europa.eu/mepphoto/197617.jpg,1973-04-09,S&D,Italy,Azione,2019-07-02,previous_occupations,MinistrodelloSviluppo Economico,,,10000,10000
Carlo CALENDA,http://www.europarl.europa.eu/meps/en/197617,https://www.europarl.europa.eu/mepphoto/197617.jpg,1973-04-09,S&D,Italy,Azione,2019-07-02,previous_occupations,Autore Orizzonti Selvaggi,,,5001,10000
Carlo CALENDA,http://www.europarl.europa.eu/meps/en/197617,https://www.europarl.europa.eu/mepphoto/197617.jpg,1973-04-09,S&D,Italy,Azione,2019-07-02,previous_occupations,Co-PresidentePontignano conference,,,0,0
Carlo CALENDA,http://www.europarl.europa.eu/meps/en/197617,https://www.europarl.europa.eu/mepphoto/197617.jpg,1973-04-09,S&D,Italy,Azione,2019-07-02,remunerated_memberships,Associazione Siamo Europei,,,0,0
Carlo CALENDA,http://www.europarl.europa.eu/meps/en/197617,https://www.europarl.europa.eu/mepphoto/197617.jpg,1973-04-09,S&D,Italy,Azione,2019-07-02,remunerated_memberships,Co-Presidente Pontignano conference,,,0,0
Marco CAMPOMENOSI,http://www.europarl.europa.eu/meps/en/35016,https://www.europarl.europa.eu/mepphoto/35016.jpg,1975-09-02,ID,Italy,Lega,2019-07-02,previous_occupations,Vice segretario generale Gruppo ENF Parlamento Europeo,,,5001,10000
Jordi CAÑAS,http://www.europarl.europa.eu/meps/en/126644,https://www.europarl.europa.eu/mepphoto/126644.jpg,1969-12-12,Renew,Spain,Ciudadanos – Partido de la Ciudadanía,2019-07-02,previous_occupations,Asistente local Javier Nart,,,5001,10000
Pascal CANFIN,http://www.europarl.europa.eu/meps/en/96711,https://www.europarl.europa.eu/mepphoto/96711.jpg,1974-08-22,Renew,France,Liste Renaissance,2019-07-02,previous_occupations,DIRECTEUR GENERAL WWF FRANCE,,,5001,10000
Damien CARÊME,http://www.europarl.europa.eu/meps/en/197574,https://www.europarl.europa.eu/mepphoto/197574.jpg,1960-11-16,Greens–EFA,France,Europe Écologie,2019-07-02,previous_occupations,Maire,,,1001,5000
Damien CARÊME,http://www.europarl.europa.eu/meps/en/197574,https://www.europarl.europa.eu/mepphoto/197574.jpg,1960-11-16,Greens–EFA,France,Europe Écologie,2019-07-02,previous_occupations,Vice-Président,,,1001,5000
Damien CARÊME,http://www.europarl.europa.eu/meps/en/197574,https://www.europarl.europa.eu/mepphoto/197574.jpg,1960-11-16,Greens–EFA,France,Europe Écologie,2019-07-02,previous_occupations,Président Polyclinique Grande- Synthe (59 F),,,0,0
Damien CARÊME,http://www.europarl.europa.eu/meps/en/197574,https://www.europarl.europa.eu/mepphoto/197574.jpg,1960-11-16,Greens–EFA,France,Europe Écologie,2019-07-02,previous_occupations,Président S3D (Syndicat Mixte Aménagement Dunkerque),,,0,0
Damien CARÊME,http://www.europarl.europa.eu/meps/en/197574,https://www.europarl.europa.eu/mepphoto/197574.jpg,1960-11-16,Greens–EFA,France,Europe Écologie,2019-07-02,previous_occupations,Président Association Nationale desVillesetTerritoires Accueillants,,,0,0
Damien CARÊME,http://www.europarl.europa.eu/meps/en/197574,https://www.europarl.europa.eu/mepphoto/197574.jpg,1960-11-16,Greens–EFA,France,Europe Écologie,2019-07-02,previous_occupations,PrésidentSCICRevenu TransitionÉcologiqueGrande- Synthe (59),,,0,0
Damien CARÊME,http://www.europarl.europa.eu/meps/en/197574,https://www.europarl.europa.eu/mepphoto/197574.jpg,1960-11-16,Greens–EFA,France,Europe Écologie,2019-07-02,remunerated_memberships,Président Association Nationale des Villes et Territoires Accueillants,,,0,0
Damien CARÊME,http://www.europarl.europa.eu/meps/en/197574,https://www.europarl.europa.eu/mepphoto/197574.jpg,1960-11-16,Greens–EFA,France,Europe Écologie,2019-07-02,remunerated_memberships,PrésidentSCICRevenuTransition Écologique Grande-Synthe (59),,,0,0
Andrea CAROPPO,http://www.europarl.europa.eu/meps/en/197797,https://www.europarl.europa.eu/mepphoto/197797.jpg,1979-06-26,Non-inscrits,Italy,Sud in Testa,2019-07-02,previous_occupations,Avvocato,,,0,0
Andrea CAROPPO,http://www.europarl.europa.eu/meps/en/197797,https://www.europarl.europa.eu/mepphoto/197797.jpg,1979-06-26,Non-inscrits,Italy,Sud in Testa,2019-07-02,previous_occupations,Consigliere regionale Puglia,,,5001,10000
Isabel CARVALHAIS,http://www.europarl.europa.eu/meps/en/199996,https://www.europarl.europa.eu/mepphoto/199996.jpg,1973-02-28,S&D,Portugal,Partido Socialista,2019-09-03,previous_occupations,Professora universitária,,,1001,5000
Isabel CARVALHAIS,http://www.europarl.europa.eu/meps/en/199996,https://www.europarl.europa.eu/mepphoto/199996.jpg,1973-02-28,S&D,Portugal,Partido Socialista,2019-09-03,remunerated_memberships,Membro de júris académicos,,,0,0
Isabel CARVALHAIS,http://www.europarl.europa.eu/meps/en/199996,https://www.europarl.europa.eu/mepphoto/199996.jpg,1973-02-28,S&D,Portugal,Partido Socialista,2019-09-03,remunerated_memberships,Membrodejúrisuniversitáriosde carreira,,,0,0
Isabel CARVALHAIS,http://www.europarl.europa.eu/meps/en/199996,https://www.europarl.europa.eu/mepphoto/199996.jpg,1973-02-28,S&D,Portugal,Partido Socialista,2019-09-03,remunerated_memberships,Orientação de trabalhos académicos,,,0,0
Isabel CARVALHAIS,http://www.europarl.europa.eu/meps/en/199996,https://www.europarl.europa.eu/mepphoto/199996.jpg,1973-02-28,S&D,Portugal,Partido Socialista,2019-09-03,remunerated_memberships,Tesoureira do RC 46 do IPSA,,,0,0
Maria da Graça CARVALHO,http://www.europarl.europa.eu/meps/en/96867,https://www.europarl.europa.eu/mepphoto/96867.jpg,1955-04-09,EPP,Portugal,Partido Social Democrata,2020-07-17,previous_occupations,FuncionáriadaComissão Europeia,,,5001,10000
Maria da Graça CARVALHO,http://www.europarl.europa.eu/meps/en/96867,https://www.europarl.europa.eu/mepphoto/96867.jpg,1955-04-09,EPP,Portugal,Partido Social Democrata,2020-07-17,previous_occupations,VogaldaComissãoPolítica Nacional do PSD,,,0,0
Maria da Graça CARVALHO,http://www.europarl.europa.eu/meps/en/96867,https://www.europarl.europa.eu/mepphoto/96867.jpg,1955-04-09,EPP,Portugal,Partido Social Democrata,2020-07-17,previous_occupations,PresidentedoInternational ScientificCommitteedo SDEWES Centre,,,0,0
Maria da Graça CARVALHO,http://www.europarl.europa.eu/meps/en/96867,https://www.europarl.europa.eu/mepphoto/96867.jpg,1955-04-09,EPP,Portugal,Partido Social Democrata,2020-07-17,remunerated_memberships,Conselho Geral UTAD,,,0,0
Maria da Graça CARVALHO,http://www.europarl.europa.eu/meps/en/96867,https://www.europarl.europa.eu/mepphoto/96867.jpg,1955-04-09,EPP,Portugal,Partido Social Democrata,2020-07-17,remunerated_memberships,MembrodaAssembleiade RepresentantesdaOrdemdos Engenheiros,,,0,0
Maria da Graça CARVALHO,http://www.europarl.europa.eu/meps/en/96867,https://www.europarl.europa.eu/mepphoto/96867.jpg,1955-04-09,EPP,Portugal,Partido Social Democrata,2020-07-17,remunerated_memberships,PresidentedoInternational ScientificCommitteedoSDEWES Centre,,,0,0
Maria da Graça CARVALHO,http://www.europarl.europa.eu/meps/en/96867,https://www.europarl.europa.eu/mepphoto/96867.jpg,1955-04-09,EPP,Portugal,Partido Social Democrata,2020-07-17,remunerated_memberships,Membro do Conselho Editorial da revista científica Energy,,,0,0
Maria da Graça CARVALHO,http://www.europarl.europa.eu/meps/en/96867,https://www.europarl.europa.eu/mepphoto/96867.jpg,1955-04-09,EPP,Portugal,Partido Social Democrata,2020-07-17,remunerated_memberships,VogaldoConselhodasOrdens deMéritoCivildaPresidênciada República,,,0,0
Maria da Graça CARVALHO,http://www.europarl.europa.eu/meps/en/96867,https://www.europarl.europa.eu/mepphoto/96867.jpg,1955-04-09,EPP,Portugal,Partido Social Democrata,2020-07-17,remunerated_memberships,ConselhoPublicodoPavilhãodo Conhecimento,,,0,0
Maria da Graça CARVALHO,http://www.europarl.europa.eu/meps/en/96867,https://www.europarl.europa.eu/mepphoto/96867.jpg,1955-04-09,EPP,Portugal,Partido Social Democrata,2020-07-17,remunerated_memberships,MembrodoConselhoEstratégico Portugal Smart Cities,,,0,0
Maria da Graça CARVALHO,http://www.europarl.europa.eu/meps/en/96867,https://www.europarl.europa.eu/mepphoto/96867.jpg,1955-04-09,EPP,Portugal,Partido Social Democrata,2020-07-17,remunerated_memberships,Membro do Conselho Consultivo da Fundação Francisco Pulido Valente,,,0,0
Maria da Graça CARVALHO,http://www.europarl.europa.eu/meps/en/96867,https://www.europarl.europa.eu/mepphoto/96867.jpg,1955-04-09,EPP,Portugal,Partido Social Democrata,2020-07-17,remunerated_memberships,Presidente do Instituto Francisco Sá Carneiro,,,0,0
David CASA,http://www.europarl.europa.eu/meps/en/28122,https://www.europarl.europa.eu/mepphoto/28122.jpg,1968-11-16,EPP,Malta,Partit Nazzjonalista,2019-07-02,previous_occupations,MemberoftheEuropean Parliament 2014-2019,,,5001,10000
Massimo CASANOVA,http://www.europarl.europa.eu/meps/en/197796,https://www.europarl.europa.eu/mepphoto/197796.jpg,1970-08-31,ID,Italy,Lega,2019-07-02,previous_occupations,Amministratore RO,,,1001,5000
Massimo CASANOVA,http://www.europarl.europa.eu/meps/en/197796,https://www.europarl.europa.eu/mepphoto/197796.jpg,1970-08-31,ID,Italy,Lega,2019-07-02,remunerated_activities,Amministratore RO.MA. SRL,https://www.facebook.com/Ro.ma.srl.Pescara/,Consulting,1001,5000
Massimo CASANOVA,http://www.europarl.europa.eu/meps/en/197796,https://www.europarl.europa.eu/mepphoto/197796.jpg,1970-08-31,ID,Italy,Lega,2019-07-02,remunerated_memberships,Amministratore Hotel Miami SRL,,,0,0
Massimo CASANOVA,http://www.europarl.europa.eu/meps/en/197796,https://www.europarl.europa.eu/mepphoto/197796.jpg,1970-08-31,ID,Italy,Lega,2019-07-02,remunerated_memberships,Amministratore Foce Maggiore SRL,,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,previous_occupations,MdEP,,,5001,10000
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,previous_occupations,Politische Ämter der CDU,,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,previous_occupations,EuropeanEnergyFoundation (Director),,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,remunerated_memberships,Politische Ämter in der CDU,,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,remunerated_memberships,ADAC,,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,remunerated_memberships,DeutschePfadfinderschaftSankt Georg,,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,remunerated_memberships,Deutsches Rotes Kreuz e,,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,remunerated_memberships,Europa Union Karlsruhe,,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,remunerated_memberships,European Energy Foundation,,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,remunerated_memberships,European Internet Foundation,,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,remunerated_memberships,FamilienmitgliedbeiFVgg Weingarten,,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,remunerated_memberships,FamilienmitgliedbeiFSV Weingarten,,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,remunerated_memberships,FriendsofTTIP:Regelmäßige Veranstaltungsreiehesiehe ttip,,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,remunerated_memberships,Karnevalsverein„DiePiraten“ Stutensee,,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,remunerated_memberships,Kerntechnische Gesellschaft,,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,remunerated_memberships,Landesvereinigung Baden in Europa (Kuratoriumsmitglied),,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,remunerated_memberships,Lions Club Karlruhe-Baden,,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,remunerated_memberships,Mitglied bei Freundeskreis der PH Karlsruhe e,,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,remunerated_memberships,MitgliedimDeutschen Jugendherbergsverband e,,,0,0
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,occasional_activities,Mitgliedschaft Elternvereinigung der Europäischen Schule Karlsruhe,,Other,1,499
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,occasional_activities,Mitglied der European Logistics Platform,http://www.european-logistics-platform.eu/,Other,1,499
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,occasional_activities,Mitglied und Schirmherrbeiden Weingartner Musiktagen e,https://www.weingartner-musiktage.de/,Other,1,499
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,occasional_activities,Mitgliedschaft Freundeskreis Der Freunde Und Ehemaligen Der Schüler Union Baden-Württemberg,,Other,1,499
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,occasional_activities,Paneuropa Union,https://en.wikipedia.org/wiki/Paneuropean_Union,Other,1,499
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,occasional_activities,Transatlantic Policy Network,https://www.tpnonline.org/,Other,1,499
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,occasional_activities,Friends of Vietnam Group Membership,,Other,1,499
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,occasional_activities,Verein Sicheres Stutensee e,,Other,1,499
Daniel CASPARY,http://www.europarl.europa.eu/meps/en/28219,https://www.europarl.europa.eu/mepphoto/28219.jpg,1976-04-04,EPP,Germany,Christlich Demokratische Union Deutschlands,2020-12-11,occasional_activities,Mitglied Konrad-Adenauer Stiftung e,https://www.kas.de/de/home,Politics,1,499
Fabio Massimo CASTALDO,http://www.europarl.europa.eu/meps/en/124812,https://www.europarl.europa.eu/mepphoto/124812.jpg,1985-09-18,Non-inscrits,Italy,Movimento 5 Stelle,2019-07-02,previous_occupations,Deputato al Parlamento Europeo,,,5001,10000
Pilar del CASTILLO VERA,http://www.europarl.europa.eu/meps/en/28390,https://www.europarl.europa.eu/mepphoto/28390.jpg,1952-07-31,EPP,Spain,Partido Popular,2019-07-02,previous_occupations,Diputada al Parlamento Europeo,,,5001,10000
Pilar del CASTILLO VERA,http://www.europarl.europa.eu/meps/en/28390,https://www.europarl.europa.eu/mepphoto/28390.jpg,1952-07-31,EPP,Spain,Partido Popular,2019-07-02,previous_occupations,Chair of the European Internet Forum,,,0,0
Pilar del CASTILLO VERA,http://www.europarl.europa.eu/meps/en/28390,https://www.europarl.europa.eu/mepphoto/28390.jpg,1952-07-31,EPP,Spain,Partido Popular,2019-07-02,previous_occupations,Patronato Fundación Museo del Prado,,,0,0
Pilar del CASTILLO VERA,http://www.europarl.europa.eu/meps/en/28390,https://www.europarl.europa.eu/mepphoto/28390.jpg,1952-07-31,EPP,Spain,Partido Popular,2019-07-02,previous_occupations,Patronato Fundación BOTIN,,,1,499
Pilar del CASTILLO VERA,http://www.europarl.europa.eu/meps/en/28390,https://www.europarl.europa.eu/mepphoto/28390.jpg,1952-07-31,EPP,Spain,Partido Popular,2019-07-02,remunerated_memberships,PatronatoFundaciónMuseodel Prado,,,0,0
Pilar del CASTILLO VERA,http://www.europarl.europa.eu/meps/en/28390,https://www.europarl.europa.eu/mepphoto/28390.jpg,1952-07-31,EPP,Spain,Partido Popular,2019-07-02,remunerated_memberships,Chair of the European Internet Forum,,,0,0
Pilar del CASTILLO VERA,http://www.europarl.europa.eu/meps/en/28390,https://www.europarl.europa.eu/mepphoto/28390.jpg,1952-07-31,EPP,Spain,Partido Popular,2019-07-02,remunerated_memberships,Patronato Fundación BOTIN,,Education,1,499
Anna CAVAZZINI,http://www.europarl.europa.eu/meps/en/86793,https://www.europarl.europa.eu/mepphoto/86793.jpg,1982-12-12,Greens–EFA,Germany,Bündnis 90/Die Grünen,2019-07-02,previous_occupations,BrotfürdieWelt; MenschenrechtsReferentin (September 2017- Februar 2019),,,1001,5000
